key,bookKey,date,chapter,chapterIndex,text,cfi,range,notes,percentage,color,tag,highlightType,bookName,bookAuthor
1758163135255,1738143464138,2025-09-18,Cover,5,got conditioned in,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":8040,""end"":8058},""backward"":false}","I think he got conditioned in childhood that life is pain.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163186138,1738143464138,2025-09-18,Cover,5,"thrashing","{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8345,""end"":8354},""backward"":false}","During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163208670,1738143464138,2025-09-18,Cover,5,"horrendous","{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8417,""end"":8427},""backward"":false}","During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163280986,1738143464138,2025-09-18,Cover,5,zone out,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8603,""end"":8611},""backward"":false}","When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163329137,1738143464138,2025-09-18,Cover,5,"stunted","{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8834,""end"":8841},""backward"":false}","But he’s retained a childlike, almost stunted side.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163369486,1738143464138,2025-09-18,Cover,5,cauldron,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8944,""end"":8952},""backward"":false}","Out of this cauldron, Musk developed an aura that made him seem, at times, like an alien, as if his Mars mission were an aspiration to return home and his desire to build humanoid robots were a quest for kinship.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163381535,1738143464138,2025-09-18,Cover,5,aura,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8972,""end"":8976},""backward"":false}","Out of this cauldron, Musk developed an aura that made him seem, at times, like an alien, as if his Mars mission were an aspiration to return home and his desire to build humanoid robots were a quest for kinship.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163408519,1738143464138,2025-09-18,Cover,5,humanoid,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":9103,""end"":9111},""backward"":false}","Out of this cauldron, Musk developed an aura that made him seem, at times, like an alien, as if his Mars mission were an aspiration to return home and his desire to build humanoid robots were a quest for kinship.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163467734,1738143464138,2025-09-18,Cover,5,navel,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":9235,""end"":9240},""backward"":false}","You’d not be totally shocked if he ripped off his shirt and you discovered that he had no navel and was not of this planet born.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758166431962,1738143464138,2025-09-18,Cover,5,fervor,"{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9401,""end"":9407},""backward"":false}","He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758166444198,1738143464138,2025-09-18,Cover,5,cloaked,"{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9413,""end"":9420},""backward"":false}","He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270161172,1738143464138,2025-09-19,,5,"jigs","{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9623,""end"":9627},""backward"":false}","lightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270225723,1738143464138,2025-09-19,,5,conviction,"{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9668,""end"":9678},""backward"":false}","With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270237648,1738143464138,2025-09-19,,5,prophet,"{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9684,""end"":9691},""backward"":false}","With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270260580,1738143464138,2025-09-19,,5,"consciousness","{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":""16"",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9753,""end"":9766},""backward"":false}","With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270288004,1738143464138,2025-09-19,,5,fathom,"{""text"":""He developed a fervor that cloaked his goofiness, and a goofiness that cloaked his fervor. Slightly uncomfortable in his own body, like a big man who was never an athlete, he would walk with the stride of a mission-driven bear and dance jigs that seemed taught by a robot. With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet. At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often. But the more I encountered it, the more I came to believe that his sense of mission was part of what drove him. While other entrepreneurs struggled to develop a worldview, he developed a cosmic view."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""20"",""page"":""16"",""percentage"":""0.00923171866917006""}","{""characterRange"":{""start"":9768,""end"":9774},""backward"":false}","With the conviction of a prophet, he would speak about the need to nurture the flame of human consciousness, fathom the universe, and save our planet.",0.00923171866917006,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270445217,1738143464138,2025-09-19,,5,"boosting","{""text"":""His heritage and breeding, along with the hardwiring of his brain, made him at times callous and impulsive. It also led to an exceedingly high tolerance for risk. He could calculate it coldly and also embrace it feverishly. “Elon wants risk for its own sake,” says Peter Thiel, who became his partner in the early days of PayPal. “He seems to enjoy it, indeed at times be addicted to it.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""21"",""page"":"""",""percentage"":""0.009568752283950165""}","{""characterRange"":{""start"":9868,""end"":9876},""backward"":false}","At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often.",0.009568752283950165,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270461644,1738143464138,2025-09-19,,5,Hitchhiker,"{""text"":""His heritage and breeding, along with the hardwiring of his brain, made him at times callous and impulsive. It also led to an exceedingly high tolerance for risk. He could calculate it coldly and also embrace it feverishly. “Elon wants risk for its own sake,” says Peter Thiel, who became his partner in the early days of PayPal. “He seems to enjoy it, indeed at times be addicted to it.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""21"",""page"":"""",""percentage"":""0.009568752283950165""}","{""characterRange"":{""start"":9941,""end"":9951},""backward"":false}","At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often.",0.009568752283950165,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270469917,1738143464138,2025-09-19,,5,pep,"{""text"":""His heritage and breeding, along with the hardwiring of his brain, made him at times callous and impulsive. It also led to an exceedingly high tolerance for risk. He could calculate it coldly and also embrace it feverishly. “Elon wants risk for its own sake,” says Peter Thiel, who became his partner in the early days of PayPal. “He seems to enjoy it, indeed at times be addicted to it.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""21"",""page"":"""",""percentage"":""0.009568752283950165""}","{""characterRange"":{""start"":9877,""end"":9880},""backward"":false}","At first I thought this was mainly role-playing, the team-boosting pep talks and podcast fantasies of a man-child who had read The Hitchhiker’s Guide to the Galaxy once too often.",0.009568752283950165,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270537476,1738143464138,2025-09-19,,5,"feverishly","{""text"":""He became one of those people who feels most alive when a hurricane is coming. “I was born for a storm, and a calm does not suit me,” Andrew Jackson once said. Likewise with Musk. He developed a siege mentality that included an attraction, sometimes a craving, for storm and drama, both at work and in the romantic relationships he struggled and failed to maintain. He thrived on crises, deadlines, and wild surges of work. When he faced tortuous challenges, the strain would often keep him awake at night and make him vomit. But it also energized him. “He is a drama magnet,” says Kimbal. “That’s his compulsion, the theme of his life.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""22"",""page"":"""",""percentage"":""0.00990578589873027""}","{""characterRange"":{""start"":10402,""end"":10412},""backward"":false}","He could calculate it coldly and also embrace it feverishly.",0.00990578589873027,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270618536,1738143464138,2025-09-19,,5,craving,"{""text"":""He became one of those people who feels most alive when a hurricane is coming. “I was born for a storm, and a calm does not suit me,” Andrew Jackson once said. Likewise with Musk. He developed a siege mentality that included an attraction, sometimes a craving, for storm and drama, both at work and in the romantic relationships he struggled and failed to maintain. He thrived on crises, deadlines, and wild surges of work. When he faced tortuous challenges, the strain would often keep him awake at night and make him vomit. But it also energized him. “He is a drama magnet,” says Kimbal. “That’s his compulsion, the theme of his life.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""22"",""page"":"""",""percentage"":""0.00990578589873027""}","{""characterRange"":{""start"":10831,""end"":10838},""backward"":false}","He developed a siege mentality that included an attraction, sometimes a craving, for storm and drama, both at work and in the romantic relationships he struggled and failed to maintain.",0.00990578589873027,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270648771,1738143464138,2025-09-19,,5,thrived,"{""text"":""When I was reporting on Steve Jobs, his partner Steve Wozniak said that the big question to ask was Did he have to be so mean? So rough and cruel? So drama-addicted? When I turned the question back to Woz at the end of my reporting, he said that if he had run Apple, he would have been kinder. He would have treated everyone there like family and not summarily fired people. Then he paused and added, “But if I had run Apple, we may never have made the Macintosh.” And thus the question about Elon Musk: Could he have been more chill and still be the one launching us toward Mars and an electric-vehicle future?"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""23"",""page"":"""",""percentage"":""0.010242819513510373""}","{""characterRange"":{""start"":10948,""end"":10955},""backward"":false}","He thrived on crises, deadlines, and wild surges of work.",0.010242819513510373,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270655257,1738143464138,2025-09-19,,5,"surges","{""text"":""When I was reporting on Steve Jobs, his partner Steve Wozniak said that the big question to ask was Did he have to be so mean? So rough and cruel? So drama-addicted? When I turned the question back to Woz at the end of my reporting, he said that if he had run Apple, he would have been kinder. He would have treated everyone there like family and not summarily fired people. Then he paused and added, “But if I had run Apple, we may never have made the Macintosh.” And thus the question about Elon Musk: Could he have been more chill and still be the one launching us toward Mars and an electric-vehicle future?"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""23"",""page"":"""",""percentage"":""0.010242819513510373""}","{""characterRange"":{""start"":10987,""end"":10993},""backward"":false}","He thrived on crises, deadlines, and wild surges of work.",0.010242819513510373,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270675638,1738143464138,2025-09-19,,5,"tortuous","{""text"":""When I was reporting on Steve Jobs, his partner Steve Wozniak said that the big question to ask was Did he have to be so mean? So rough and cruel? So drama-addicted? When I turned the question back to Woz at the end of my reporting, he said that if he had run Apple, he would have been kinder. He would have treated everyone there like family and not summarily fired people. Then he paused and added, “But if I had run Apple, we may never have made the Macintosh.” And thus the question about Elon Musk: Could he have been more chill and still be the one launching us toward Mars and an electric-vehicle future?"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""23"",""page"":"""",""percentage"":""0.010242819513510373""}","{""characterRange"":{""start"":11017,""end"":11025},""backward"":false}","When he faced tortuous challenges, the strain would often keep him awake at night and make him vomit.",0.010242819513510373,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270682577,1738143464138,2025-09-19,,5,vomit,"{""text"":""When I was reporting on Steve Jobs, his partner Steve Wozniak said that the big question to ask was Did he have to be so mean? So rough and cruel? So drama-addicted? When I turned the question back to Woz at the end of my reporting, he said that if he had run Apple, he would have been kinder. He would have treated everyone there like family and not summarily fired people. Then he paused and added, “But if I had run Apple, we may never have made the Macintosh.” And thus the question about Elon Musk: Could he have been more chill and still be the one launching us toward Mars and an electric-vehicle future?"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""23"",""page"":"""",""percentage"":""0.010242819513510373""}","{""characterRange"":{""start"":11098,""end"":11103},""backward"":false}","When he faced tortuous challenges, the strain would often keep him awake at night and make him vomit.",0.010242819513510373,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270699789,1738143464138,2025-09-19,,5,"compulsion","{""text"":""When I was reporting on Steve Jobs, his partner Steve Wozniak said that the big question to ask was Did he have to be so mean? So rough and cruel? So drama-addicted? When I turned the question back to Woz at the end of my reporting, he said that if he had run Apple, he would have been kinder. He would have treated everyone there like family and not summarily fired people. Then he paused and added, “But if I had run Apple, we may never have made the Macintosh.” And thus the question about Elon Musk: Could he have been more chill and still be the one launching us toward Mars and an electric-vehicle future?"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""23"",""page"":"""",""percentage"":""0.010242819513510373""}","{""characterRange"":{""start"":11181,""end"":11191},""backward"":false}","That’s his compulsion, the theme of his life.",0.010242819513510373,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270779527,1738143464138,2025-09-19,,5,"summarily","{""text"":""At the beginning of 2022—after a year marked by SpaceX making thirty-one successful rocket launches, Tesla selling close to a million cars, and him becoming the richest man on Earth—Musk spoke ruefully about his compulsion to stir up dramas. “I need to shift my mindset away from being in crisis mode,” he told me, “which it has been in for about fourteen years now, or arguably most of my life.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""24"",""page"":"""",""percentage"":""0.010579853128290479""}","{""characterRange"":{""start"":11568,""end"":11577},""backward"":false}","He would have treated everyone there like family and not summarily fired people.",0.010579853128290479,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270814936,1738143464138,2025-09-19,,5,ruefully,"{""text"":""At the beginning of 2022—after a year marked by SpaceX making thirty-one successful rocket launches, Tesla selling close to a million cars, and him becoming the richest man on Earth—Musk spoke ruefully about his compulsion to stir up dramas. “I need to shift my mindset away from being in crisis mode,” he told me, “which it has been in for about fourteen years now, or arguably most of my life.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""24"",""page"":"""",""percentage"":""0.010579853128290479""}","{""characterRange"":{""start"":12022,""end"":12030},""backward"":false}","Tesla selling close to a million cars, and him becoming the richest man on Earth—Musk spoke ruefully about his compulsion to stir up dramas.",0.010579853128290479,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270840119,1738143464138,2025-09-19,,5,"mindset","{""text"":""At the beginning of 2022—after a year marked by SpaceX making thirty-one successful rocket launches, Tesla selling close to a million cars, and him becoming the richest man on Earth—Musk spoke ruefully about his compulsion to stir up dramas. “I need to shift my mindset away from being in crisis mode,” he told me, “which it has been in for about fourteen years now, or arguably most of my life.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""24"",""page"":"""",""percentage"":""0.010579853128290479""}","{""characterRange"":{""start"":12091,""end"":12098},""backward"":false}","I need to shift my mindset away from being in crisis mode,” he told me",0.010579853128290479,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270875062,1738143464138,2025-09-19,,5,"wistful","{""text"":""It was a wistful comment, not a New Year’s resolution. Even as he made the pledge, he was secretly buying up shares of Twitter, the world’s ultimate playground. That April, he snuck away to the Hawaiian house of his mentor Larry Ellison, founder of Oracle, accompanied by the actress Natasha Bassett, an occasional girlfriend. He had been offered a board seat at Twitter, but over the weekend he concluded that wasn’t enough. It was in his nature to want total control. So he decided he would make a hostile bid to buy the company outright. Then he flew to Vancouver to meet Grimes. There he stayed up with her until 5 a.m. playing a new war-and-empire-building game, Elden Ring. Right after he finished, he pulled the trigger on his plan and went on Twitter. “I made an offer,” he announced."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""25"",""page"":"""",""percentage"":""0.010916886743070583""}","{""characterRange"":{""start"":12235,""end"":12242},""backward"":false}","It was a wistful comment, not a New Year’s resolution.",0.010916886743070583,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758270895193,1738143464138,2025-09-19,,5,pledge,"{""text"":""It was a wistful comment, not a New Year’s resolution. Even as he made the pledge, he was secretly buying up shares of Twitter, the world’s ultimate playground. That April, he snuck away to the Hawaiian house of his mentor Larry Ellison, founder of Oracle, accompanied by the actress Natasha Bassett, an occasional girlfriend. He had been offered a board seat at Twitter, but over the weekend he concluded that wasn’t enough. It was in his nature to want total control. So he decided he would make a hostile bid to buy the company outright. Then he flew to Vancouver to meet Grimes. There he stayed up with her until 5 a.m. playing a new war-and-empire-building game, Elden Ring. Right after he finished, he pulled the trigger on his plan and went on Twitter. “I made an offer,” he announced."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""25"",""page"":"""",""percentage"":""0.010916886743070583""}","{""characterRange"":{""start"":12301,""end"":12307},""backward"":false}","Even as he made the pledge, he was secretly buying up shares of Twitter, the world’s ultimate playground.",0.010916886743070583,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
